regime_mode,daily_ma_len,daily_rsi_len,daily_rsi_bull_min,daily_rsi_bear_max,z_window,z_long_entry,z_short_entry,h1_rsi_len,h1_rsi_long_max,h1_rsi_short_min,atr_len,stop_atr_mult,tp_atr_mult,max_hold_bars,min_reentry_gap_bars,use_vwap_filter,vwap_buffer_atr,n_trades,win_rate,avg_win_points,avg_loss_points,profit_factor,expectancy_points,median_hold_hours,mean_hold_hours,pct_stop,pct_target,pct_reverse,total_points,max_drawdown_points,run_id
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,3.2,24,4,True,0.1,571,0.5621716287215411,164.3369374307141,-97.29849942486267,2.1686729899055144,49.785520243508856,13.0,15.973730297723293,0.3957968476357268,0.45709281961471104,0.0,28427.53205904356,-1008.5491386434296,74
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,3.2,24,8,False,0.1,515,0.566990291262136,161.84463656924547,-96.65175630965916,2.19263604828316,49.91318877896249,12.0,15.401941747572815,0.39223300970873787,0.4640776699029126,0.0,25705.292221165684,-938.9521089361697,75
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,3.2,24,8,True,0.1,515,0.566990291262136,161.84463656924547,-96.64667639547763,2.1927512969742895,49.91538843112264,12.0,15.363106796116504,0.39223300970873787,0.4640776699029126,0.0,25706.42504202816,-938.9521089361697,76
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,3.2,36,4,False,0.1,559,0.5491949910554562,174.0603891650595,-103.87437453816416,2.0414058882083106,48.76600552782807,13.0,18.07871198568873,0.4275491949910555,0.49731663685152055,0.0,27260.19709005589,-1030.2991386434296,77
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,3.2,36,4,True,0.1,558,0.5483870967741935,174.16021780746647,-103.8698792172813,2.036011460436069,48.59823850596749,13.0,18.050179211469533,0.4283154121863799,0.496415770609319,0.0,27117.81708632986,-1030.2991386434296,78
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,3.2,36,8,False,0.1,503,0.5526838966202783,172.94554834462818,-102.73021160846507,2.080048602257522,49.63134160616699,13.0,17.15506958250497,0.4234592445328032,0.5049701789264414,0.0,24964.564827901995,-938.9521089361697,79
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.0,3.2,36,8,True,0.1,503,0.5526838966202783,172.94554834462818,-102.72517684907626,2.080150549458302,49.63359373511823,13.0,17.11530815109344,0.4234592445328032,0.5049701789264414,0.0,24965.69764876447,-938.9521089361697,80
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.2,2.8,24,4,False,0.1,575,0.6121739130434782,146.93836460627887,-108.21541139110548,2.1433045580945063,47.98307408903242,13.0,15.565217391304348,0.34782608695652173,0.528695652173913,0.0,27590.267601193642,-799.9621732993619,81
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.2,2.8,24,4,True,0.1,575,0.6121739130434782,146.93836460627887,-108.20982348550578,2.143415237357777,47.985241224595434,13.0,15.530434782608696,0.34782608695652173,0.528695652173913,0.0,27591.513704142373,-799.9621732993619,82
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.2,2.8,24,8,False,0.1,522,0.6091954022988506,144.7094400511233,-107.93150788783079,2.089996558874406,45.97619602900329,11.5,14.38888888888889,0.3544061302681992,0.5287356321839081,0.0,23999.57432713972,-963.845412125731,83
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.2,2.8,24,8,True,0.1,522,0.6091954022988506,144.7094400511233,-107.92539954004292,2.0901148482290113,45.978583199403154,11.5,14.350574712643677,0.3544061302681992,0.5287356321839081,0.0,24000.820430088446,-963.845412125731,84
both,100,10,52,48,24,-1.25,1.5,7,38,62,14,2.2,2.8,36,4,False,0.1,562,0.597864768683274,154.56580363748495,-114.92245513957016,1.9995826465922653,46.195080357032175,13.0,17.101423487544483,0.37722419928825623,0.5622775800711743,0.0,25961.635160652084,-718.7121732993619,85
