time,open,high,low,close,tick_volume,spread,real_volume,body,body_abs,range,upper_wick,lower_wick,is_red,is_green,ret_1,ret_3,ret_5,ret_10,log_ret,rsi,atr,adx,ema_10,ema_20,ema_50,ema_100,ema_200,ema10_slope_5,ema20_slope_5,ema50_slope_5,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,rolling_red_ratio_5,rolling_red_ratio_10,rolling_green_ratio_5,rolling_vol_10,downside_vol_10,drawdown_pct,red_streak,green_streak,date,label,bear_window_id,target_active_bear,target_exhaustion_vs_active,bear_prob,exhaust_prob
2020-02-25 00:00:00+00:00,8619.0,8703.0,8288.5,8399.75,762543,0,886090,-219.25,219.25,414.5,84.0,111.25,1,0,-0.0254662528642283,-0.0598785640336887,-0.0893099148913102,-0.0757571589689984,-0.0257961304281089,35.63018425099776,161.87283195610857,42.82334098777909,8829.900193903577,8851.462150305168,8708.501294377937,8554.055554835322,8429.341517806291,-234.9355463861048,-81.36947275331659,8.231053865385547,-2.7905371447856564,-1.9073694495049904,-0.182807191600349,1.0,0.6,0.0,0.0124946506786493,,-0.0893099148913102,5,0,2020-02-25 00:00:00+00:00,ACTIVE_BEAR,1.0,1,0.0,0.6948221449468774,0.2327379734585272
2020-02-26 00:00:00+00:00,8400.0,8516.25,8187.75,8310.5,827097,0,928555,-89.5,89.5,328.5,116.25,122.75,1,0,-0.0106253162296496,-0.0543623588313941,-0.0818395249274962,-0.0876855943134725,-0.0106821679725843,33.33880308732415,173.7747725306723,43.19559548159815,8735.463795012016,8799.9419455142,8692.893400480762,8549.232672561355,8428.159015141553,-326.9018106795411,-144.1676182053816,-21.140752168552357,-2.816530491661615,-2.20051158699268,-0.6770776530338172,1.0,0.7,0.0,0.0119827636796994,,-0.0989862850327966,6,0,2020-02-26 00:00:00+00:00,ACTIVE_BEAR,1.0,1,0.0,0.6764947343540084,0.42450761011909555
2020-02-27 00:00:00+00:00,8309.75,8331.25,7791.5,7891.0,948984,0,1128600,-418.75,418.75,539.75,21.5,99.5,1,0,-0.0504783105709644,-0.0844911100153725,-0.1168191611404907,-0.136888159693738,-0.0517969059901286,25.151347575939653,199.9158602070528,44.49196816027677,8581.92492319165,8713.376045941419,8661.446600461908,8536.198362213605,8422.814149319249,-457.2378451014429,-229.84213075724983,-61.24307561292335,-4.113610821521035,-3.853854314830032,-2.66018988572717,1.0,0.8,0.0,0.017117244650125,,-0.1444679351656096,7,0,2020-02-27 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.5694770683226275,0.7894516645185103
2020-02-28 00:00:00+00:00,7892.25,8053.5,7602.75,8026.0,1168724,0,1543488,133.75,133.75,450.75,27.5,289.5,0,1,0.0171080978329742,-0.044495371886068,-0.0867351292919523,-0.1162009635237439,0.0169634023058264,31.02212040745475,217.8325844779776,46.01639389026236,8480.847664429532,8647.911660613665,8636.52712593399,8526.09542434799,8418.865749823535,-512.694600537543,-280.54764211370275,-88.73354323594685,-2.8549983103034746,-2.8027355383818287,-1.8035215014549535,0.8,0.7,0.2,0.0197788413878992,,-0.1298314089011764,0,1,2020-02-28 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.5688763045619628,0.8281166815307831
2020-03-01 00:00:00+00:00,7854.75,7865.0,7728.25,7833.75,7235,0,9062,-21.0,21.0,136.75,10.25,105.5,1,0,-0.0239534014453027,-0.0573671860898863,-0.0911332192476143,-0.143173552815072,-0.0242449492879774,27.69115841307301,223.5409713009792,47.431932068106114,8363.193543624162,8570.372454840935,8605.04567001501,8512.385613964861,8413.043702561608,-562.2955822579897,-328.63834286477686,-116.05771801100671,-3.295245835937319,-3.4503548299274622,-2.5914430772587003,0.8,0.8,0.2,0.0188600217467021,,-0.1506749064888599,1,0,2020-03-01 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.5570759741413548,0.8260320538478344
2020-03-02 00:00:00+00:00,7834.5,8361.5,7794.5,8338.0,195449,0,225820,503.5,503.5,567.0,23.5,40.0,0,1,0.0643689165469922,0.056646812824737,-0.0073514092681329,-0.096004770423375,0.0623820569018569,44.51835502457216,248.073759065195,45.64758967041214,8358.612899328858,8548.241744856085,8594.573290798737,8508.93243349031,8412.296999053533,-471.28729457471854,-303.22040544908305,-113.92800357919988,-0.8474969124035082,-1.034262115290106,-0.2994955989440519,0.6,0.8,0.4,0.0305221790744338,,-0.096004770423375,0,1,2020-03-02 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.5004659375988794,0.6315308185651927
2020-03-03 00:00:00+00:00,8338.5,8481.5,7985.75,8041.0,204614,0,236942,-297.5,297.5,495.75,143.0,55.25,1,0,-0.0356200527704485,0.0018689259905306,-0.0324288550628723,-0.1116144178980803,-0.0362699258925918,38.79223562110136,265.7649191319668,43.43310740227657,8300.865099450883,8499.933007250744,8572.864534296827,8499.666444708324,8408.602501550513,-434.59869556113335,-300.008938263456,-120.02886618393497,-1.726838172433354,-2.001259368745831,-1.383186700303279,0.6,0.8,0.4,0.0315570095451935,,-0.1282051282051282,1,0,2020-03-03 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.5356868728690869,0.812367783873004
2020-03-04 00:00:00+00:00,8039.75,8428.25,8036.75,8360.75,145168,0,161493,321.0,321.0,391.5,67.5,3.0,0,1,0.0397649546076359,0.0672730173926918,0.0595298441262197,-0.0642435434679201,0.0389946824252955,46.73548273911869,274.7459963368263,41.37680243900783,8311.753263187085,8486.677482750672,8564.54631726558,8496.91562402103,8408.126357256479,-270.1716600045638,-226.69856319074643,-96.90028319632802,-0.4583414660437525,-0.7417626461633123,-0.1724369340705413,0.4,0.7,0.6,0.0353947997336256,,-0.0935382447010354,0,1,2020-03-04 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4744038297473106,0.5975253543969777
2020-03-05 00:00:00+00:00,8361.75,8365.5,8089.25,8172.5,527970,0,644746,-189.25,189.25,276.25,3.75,83.25,1,0,-0.022515922614598,-0.0198488846246102,0.0182531771741838,-0.0700651437999602,-0.02277327637508,43.18238392166949,274.8534251699101,39.467376401686856,8286.434488062161,8456.755817726798,8549.171951882618,8490.491552258238,8405.781816388257,-194.4131763673704,-191.1558428868666,-87.35517405137216,-1.0342087516321683,-1.3704466358742478,-0.848749897309977,0.6,0.7,0.4,0.0356427516153528,,-0.1139480674364394,1,0,2020-03-05 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4993559774731447,0.7803484197636564
2020-03-06 00:00:00+00:00,8172.0,8204.5,7790.5,7982.25,714814,0,852125,-189.75,189.75,414.0,32.5,191.75,1,0,-0.0232792903028449,-0.0073063051859221,0.0189564384873144,-0.0739043420251182,-0.0235545330091024,39.88236927504114,284.79246622920226,38.702953713884646,8231.128217505404,8411.564787467103,8526.939718475456,8480.427363104609,8401.56756945902,-132.0653261187581,-158.80766737383237,-78.10595153955364,-1.5074653945430867,-1.9125847171711607,-1.4723618746345355,0.6,0.7,0.4,0.0358230416388428,,-0.1345747275979834,2,0,2020-03-06 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.5023992282531338,0.8135012475134729
2020-03-08 00:00:00+00:00,7896.75,7896.75,7579.75,7593.5,35154,0,42492,-303.25,303.25,317.0,0.0,13.75,1,0,-0.0487018071345798,-0.0917680830069073,-0.0892899976013432,-0.0959849995535581,-0.049927708418938,34.14099513529662,293.2001472128307,38.56122083025686,8115.195814322603,8333.653855327379,8490.334239319556,8462.86444502333,8393.52709613107,-243.41708500625555,-214.587889528706,-104.23905147918047,-2.524397966246958,-3.058778270900916,-2.7286040056123846,0.8,0.7,0.2,0.0379299963208526,,-0.1767225023038976,3,0,2020-03-08 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4661750120283723,0.8384260345803665
2020-03-09 00:00:00+00:00,7592.75,7718.75,7279.5,7587.5,518460,0,569192,-5.25,5.25,439.25,126.0,308.0,1,0,-0.0007901494699413,-0.0715815234016519,-0.0563984579032458,-0.0869983755490042,-0.0007904618025715,34.05949868710006,303.6322795547714,39.09065993299441,8019.251120809402,8262.591583391437,8454.928975032515,8445.530495616926,8385.506926020314,-281.61397864148057,-237.3414238593068,-117.93555926431144,-2.223385419960459,-2.856840439707077,-2.6282018736297243,0.8,0.7,0.2,0.0380416821094286,,-0.1773730145823169,4,0,2020-03-09 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4624295764727429,0.8477488928055966
2020-03-10 00:00:00+00:00,7589.0,7858.5,7410.0,7689.5,909462,0,1001156,100.5,100.5,448.5,169.0,179.0,0,1,0.0134431630971993,-0.0366751229289987,-0.080285859522172,-0.0255354200988467,0.0133536055122256,36.820534611218136,313.97997387228776,38.87014869368329,7959.296371571329,8208.011432592253,8424.91215248222,8430.55959471362,8378.581483970362,-352.45689161575683,-278.66605015841924,-139.6341647833597,-1.651415618001036,-2.342226300016673,-2.194666989336866,0.8,0.6,0.2,0.035404700697226,,-0.1663143058491896,0,1,2020-03-10 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4538912171789172,0.8437267070911234
2020-03-11 00:00:00+00:00,7689.5,7728.5,7371.25,7473.5,793901,0,888166,-216.0,216.0,357.25,39.0,102.25,1,0,-0.0280902529423239,-0.0158029893988279,-0.0855307433465891,-0.0688387739845501,-0.0284923316541103,33.61101722948162,317.07069002426726,38.7567533224465,7870.969758558359,8138.057962821562,8387.601871992721,8411.607919570777,8369.57569806021,-415.4647295038021,-318.69785490523645,-161.57007988989608,-2.0959299731258647,-2.88295922881664,-2.82610700469232,0.8,0.7,0.2,0.0355335637591141,,-0.1897327478722827,1,0,2020-03-11 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4510056482364504,0.8229453263979917
2020-03-12 00:00:00+00:00,7473.75,7497.25,6537.0,6595.25,949358,0,1064278,-878.5,878.5,960.25,23.5,58.25,1,0,-0.1175152204455743,-0.1307742998352553,-0.1737605311785524,-0.1580979735120472,-0.1250137372872384,24.326205466687284,363.0120693082482,40.07004608098423,7639.020711547748,7991.12387112427,8317.313563287125,8375.64043601492,8351.920715989958,-592.107505957656,-420.4409163428327,-209.6261551883308,-3.845254715040831,-4.743819032156894,-4.839152371262615,0.8,0.7,0.2,0.0515875374710148,,-0.2849514826259012,2,0,2020-03-12 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4558094262430617,0.8009035878830864
2020-03-13 00:00:00+00:00,6593.0,7458.5,6421.0,7299.5,177905,0,251429,706.5,706.5,1037.5,159.0,172.0,0,1,0.1067813957014518,-0.0507185122569737,-0.0387173240271284,-0.1245502518589589,0.1014561597014047,38.90144678467951,411.1897786433733,41.42811783547511,7577.28967308452,7925.254931017197,8277.399305903316,8354.330724410665,8341.448868069661,-537.9061412380825,-408.3989243101814,-212.9349334162398,-1.5218153843262654,-2.378218906923396,-2.533985332775862,0.6,0.7,0.4,0.0592034948041171,,-0.2085976039464411,0,1,2020-03-13 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4268529651066309,0.8449813005588349
2020-03-15 00:00:00+00:00,7379.0,7380.75,7034.5,7034.5,2273,0,3120,-344.5,344.5,346.25,1.75,0.0,1,0,-0.0363038564285225,-0.0587408844584197,-0.0728830313014826,-0.1251709986320109,-0.0369792378227664,36.08500539047649,406.5512230259895,42.68918446464521,7478.600641614607,7840.421128063178,8228.658156652205,8328.195462541147,8328.44440172071,-540.6504791947946,-422.17045532825887,-226.2708183803097,-1.9823360069234328,-2.937288314530213,-3.182734003577188,0.6,0.7,0.4,0.0592344871232694,,-0.2373285629099583,1,0,2020-03-15 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4442151837320502,0.8252363490916761
2020-03-16 00:00:00+00:00,7034.5,7043.0,6405.25,6639.25,84365,0,119284,-395.25,395.25,637.75,8.5,234.0,1,0,-0.0561873622858767,0.0066714681020432,-0.1365823525586839,-0.2059025805101216,-0.0578276095335539,32.32580868405152,423.065421381276,44.50805305781269,7325.991434048315,7726.023877771447,8166.328425018786,8294.750997936371,8311.636497225976,-633.3049375230139,-481.9875548208065,-258.5837274634341,-2.568808091720693,-3.6095562242666697,-3.9530210050392753,0.8,0.8,0.2,0.0576145852707096,,-0.2801810592508267,2,0,2020-03-16 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.44715408234100323,0.8121820310917396
2020-03-17 00:00:00+00:00,6639.5,7028.75,6424.75,6667.0,102847,0,123680,27.5,27.5,604.0,361.75,214.75,0,1,0.0041796889708927,-0.0866497705322282,-0.1079146316986686,-0.1842153563780972,0.0041709783343453,32.85469184590684,435.9893198540421,46.19700246575393,7206.174809675893,7625.164460840832,8107.531231880795,8262.518304907928,8295.271954965021,-664.7949488824661,-512.8935019807295,-280.0706401119269,-2.197678743969236,-3.3040516505382453,-3.734660187341572,0.6,0.7,0.4,0.0582556954588382,,-0.2771724399631377,0,1,2020-03-17 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.43217753599022274,0.8313024957493391
2020-03-18 00:00:00+00:00,6668.0,6920.0,6307.25,6856.25,69399,0,85346,188.25,188.25,612.75,63.75,360.75,0,1,0.0283860806959652,-0.0253393986779444,0.0395739357871194,-0.1410629834946287,0.0279906614054805,36.49947397288281,448.6150827216105,47.86951410165933,7142.552117007548,7551.934512189325,8058.461379650175,8234.671407781037,8280.953328547459,-496.4685945401998,-439.1893589349456,-258.85218363695003,-1.550738124917289,-2.679828266933708,-3.175781161668082,0.4,0.6,0.6,0.0601899543645728,,-0.2566541985146636,0,2,2020-03-18 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4196666517749135,0.8417888080022231
2020-03-19 00:00:00+00:00,6859.75,7001.0,6374.75,6702.5,64662,0,74151,-157.25,157.25,626.25,141.25,327.75,1,0,-0.0224247948951686,0.0095266784651881,-0.0817864237276525,-0.1173371962862974,-0.0226800539134259,34.84463499873169,461.3032910986384,49.02410924661757,7062.5426411879935,7471.035987218913,8005.286423585463,8204.331379904186,8265.247325278331,-514.747031896527,-454.2189437982843,-272.1128823178533,-1.6660101977347055,-2.824142920122576,-3.387678682188669,0.6,0.6,0.4,0.059049409349885,,-0.273323575649157,1,0,2020-03-19 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4330931575848303,0.834570519687794
2020-03-20 00:00:00+00:00,6697.75,7127.5,6665.75,6929.5,6026,25,6922,231.75,231.75,461.75,198.0,32.0,0,1,0.0338679597165236,0.0393730313484326,-0.0149264340038381,-0.0867215815485996,0.0333070693987433,39.22574535243819,461.335198877307,49.48210345477182,7038.353070062904,7419.461131293302,7963.098720699759,8179.08719416351,8251.956307116357,-440.2475715517039,-420.959996769876,-265.5594359524466,-1.0620501806184708,-2.240450594741301,-2.866584449516646,0.4,0.5,0.6,0.0607591995569382,,-0.2487125277822952,0,1,2020-03-20 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.45789165742554455,0.7494808625532283
2020-03-22 00:00:00+00:00,6684.0,6684.0,6383.25,6439.5,6963,0,9119,-244.5,244.5,300.75,0.0,56.25,1,0,-0.0707121725954254,-0.0607839562443026,-0.0300862296193094,-0.1625593341569673,-0.0733367631761332,33.923185873725075,467.4005418146422,50.26372235189484,6929.47069368783,7326.131499741559,7903.349751260554,8144.639922991955,8233.921916000772,-396.5207403604845,-399.89237802988737,-262.9786737582326,-1.896941531773346,-3.131895708929398,-3.8391524088399303,0.4,0.6,0.6,0.0633339898295492,,-0.3018376971865344,1,0,2020-03-22 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.4565931424998672,0.7711178666487707
2020-03-23 00:00:00+00:00,6440.0,7073.75,6383.25,6838.25,737733,0,925945,398.25,398.25,690.5,235.5,56.75,0,1,0.061922509511608,0.0202536367027228,0.0256862156892154,-0.0850003345152873,0.0600809535959836,40.9220715846176,483.3362173993106,49.35539538985121,6912.885113017315,7279.666595004268,7861.581133564062,8118.770815605976,8220.034633254496,-293.28969665857767,-345.4978658365644,-245.9500983167327,-0.9132702642880772,-2.11722419451682,-2.8588476996188508,0.4,0.5,0.6,0.0677059000218676,,-0.2586057353499214,0,1,2020-03-23 00:00:00+00:00,EXHAUSTION,1.0,0,1.0,0.42102733832660805,0.7565801740204465
2020-03-24 00:00:00+00:00,6836.0,7388.0,6789.25,7250.75,648956,0,746122,414.75,414.75,598.75,137.25,46.75,0,1,0.0603224509194604,0.0463597662168988,0.057538742023701,0.0993897122929381,0.0585730608454699,47.15756170431794,491.5800590136456,47.42942467764286,6974.3150924687125,7276.91263357529,7837.626971463511,8101.582284603877,8210.390010038034,-168.2370245388356,-275.0218786140349,-220.8344081866644,-0.0532215111161855,-1.1938583770893358,-1.9521540641081945,0.4,0.4,0.6,0.0567160753467168,,-0.2138830162085976,0,2,2020-03-24 00:00:00+00:00,RECOVERY,1.0,0,,0.34096823512939917,0.0
2020-03-25 00:00:00+00:00,7251.25,7516.75,7127.0,7233.5,757132,0,905553,-17.75,17.75,389.75,265.5,106.5,1,0,-0.0023790642347343,0.1233014985635529,0.0792241700857889,-0.0090417151859716,-0.0023818987045327,46.93446812685797,484.3064833698138,45.23572111904664,7021.439621110764,7272.778097044309,7813.935717680629,8084.3925363939,8200.669711430692,-41.1030200772293,-198.25789017460372,-191.35070590483429,-0.0811017370054832,-1.1984884316269029,-1.9970199545979772,0.4,0.5,0.6,0.0466099003275329,,-0.2157532390090529,1,0,2020-03-25 00:00:00+00:00,RECOVERY,1.0,0,,0.3366689570982372,0.0
2020-03-26 00:00:00+00:00,7232.25,7654.75,7064.5,7631.5,705197,0,814714,399.25,399.25,590.25,23.25,167.75,0,1,0.0550217736918503,0.1160019010711805,0.1013060105346705,0.0848674390503945,0.0535614052855315,52.51609509920895,491.8738774148271,42.77522483809925,7132.359689999716,7306.942087801994,7806.7813758108,8075.424367356396,8195.006331217452,94.00661993681206,-112.51904349130837,-156.31734488895836,0.6598397009896236,-0.3563543092225957,-1.1456317505192748,0.4,0.4,0.6,0.047607676557504,,-0.1726025912072424,0,1,2020-03-26 00:00:00+00:00,RECOVERY,1.0,0,,0.2693499438875659,0.0
2020-03-27 00:00:00+00:00,7632.0,7648.0,7305.5,7313.75,602333,0,693191,-318.25,318.25,342.5,16.0,8.25,1,0,-0.0416366376203891,0.0086887563355515,0.1357636462458264,0.1015928003916104,-0.0425282802527302,48.1606936524805,481.2043147423395,40.490478291505234,7165.339746363403,7307.59046039228,7787.446812053514,8060.341706616666,8186.237611503845,235.86905267557268,-18.541039349279345,-115.90293920703972,0.0128002584744448,-0.9843985133573762,-1.8131333921455337,0.4,0.4,0.6,0.0454488517179437,,-0.2070526372851954,1,0,2020-03-27 00:00:00+00:00,RECOVERY,1.0,0,,0.2881126066684721,0.0
2020-03-29 00:00:00+00:00,7200.75,7262.25,7145.75,7220.0,22178,25,27617,19.25,19.25,116.5,42.25,55.0,0,1,-0.012818321654418,-0.0018663164443215,0.0558256863963733,0.0829458527073645,-0.0129011852155738,46.92416906526761,458.8325779750296,38.77574779743895,7175.27797429733,7299.248511783491,7765.193995894552,8043.701276782673,8176.623306911767,262.3928612800146,19.58191677922332,-96.38713766950968,-0.1727177092202989,-1.188219891230615,-2.084907116085005,0.4,0.4,0.6,0.0459959556971054,,-0.2172168916354963,0,1,2020-03-29 00:00:00+00:00,RECOVERY,1.0,0,,0.30750993049409214,0.0
2020-03-30 00:00:00+00:00,7221.25,7640.5,7210.25,7629.5,525222,0,621663,408.25,408.25,430.25,11.0,11.0,0,1,0.0567174515235457,-0.0002620716766035,0.0522359755887322,0.1127803099361897,0.0551673594449173,52.643637556868455,456.7909652625274,36.01864665834098,7257.86379715236,7330.701034470778,7759.872662722217,8035.499271301827,8171.17929390767,283.5487046836479,53.78840089548794,-77.75430874129415,0.6541262596065054,-0.2854098978233705,-1.1858362688858255,0.4,0.4,0.6,0.0480666663492446,,-0.1728194286333821,0,2,2020-03-30 00:00:00+00:00,RECOVERY,1.0,0,,0.23436955499688006,0.0
2020-03-31 00:00:00+00:00,7629.5,7749.5,7459.25,7466.5,560713,0,645059,-163.0,163.0,290.25,120.0,7.25,1,0,-0.0213644406579723,0.0208853187489317,0.0322112393723645,0.1139873181648638,-0.021595963834466,50.3192353228007,444.8951820294898,33.731231952393614,7295.797652215568,7343.634269283084,7748.367852419385,8024.231958998821,8164.167559639933,274.3580311048036,70.85617223877489,-65.56786526124415,0.2761678158806671,-0.6335601368699496,-1.5681616430579552,0.4,0.4,0.6,0.0479842028102191,,-0.1904916788637719,1,0,2020-03-31 00:00:00+00:00,RECOVERY,1.0,0,,0.33434976768981517,0.0
2020-04-01 00:00:00+00:00,7465.5,7498.75,7158.25,7260.75,550974,0,623570,-204.75,204.75,340.5,33.25,102.5,1,0,-0.0275564186700596,0.0056440443213297,-0.0485815370503832,0.0478028717800707,-0.0279432192290336,47.47004190900549,437.4383833130976,31.854980568175705,7289.425351812737,7335.740529351362,7729.245583697056,8009.113504365181,8155.178330190779,157.0656618130215,28.798441549368363,-77.53579211374472,-0.1714310682647329,-1.0709978858021905,-2.044695582990461,0.6,0.5,0.4,0.0486951949220441,,-0.2127988290778988,2,0,2020-04-01 00:00:00+00:00,RECOVERY,1.0,0,,0.3900061995309221,0.0
2020-04-02 00:00:00+00:00,7261.25,7411.0,7130.0,7346.25,660843,0,753087,85.0,85.0,281.0,64.75,131.25,0,1,0.0117756430120854,-0.0371256307752801,0.0044436848401983,0.1408106219426974,0.0117068496585694,48.76823172873457,426.2642130764478,30.18554671088796,7299.757106028603,7336.741431317899,7714.22614904227,7995.987494377751,8147.129292079428,134.4173596651999,29.15097092561882,-73.22066301124414,0.022306748702819,-0.8632583682934593,-1.8788330512179208,0.4,0.4,0.6,0.0402523921864397,,-0.2035290291104244,0,1,2020-04-02 00:00:00+00:00,RECOVERY,1.0,0,,0.3659070870548325,0.0
2020-04-03 00:00:00+00:00,7346.25,7415.0,7178.0,7278.5,446018,0,500733,-67.75,67.75,237.0,68.75,100.5,1,0,-0.0092223923770631,-0.0251791334628005,0.0081024930747921,0.0643805067085876,-0.009265181922144,47.760993126261,412.7453407138444,28.6223661440582,7295.892177659765,7331.194628335242,7697.138849079827,7981.779821221757,8138.4862145463,120.61420336243556,31.94611655175049,-68.05514681472505,-0.1276686206659685,-1.0142788004724412,-2.083575826825692,0.6,0.5,0.4,0.0371253864799166,,-0.2108743969209086,1,0,2020-04-03 00:00:00+00:00,OUTSIDE,,0,,0.4195073820803157,0.0
